household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s5cq0b,hh_s5cq0c,hh_s5cq06,hh_s5cq07
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,97,G,Non alcoholic dr,1,30
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,97,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,B,Full meal Luncht,1,30
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,E,Dairy based beve,1,10
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,G,Non alcoholic dr,1,10
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,A,Full meal Breakf,1,30
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,B,Full meal Luncht,1,60
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,C,Full meal Dinner,1,40
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,E,Dairy based beve,1,15
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,G,Non alcoholic dr,1,40
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,B,Full meal Luncht,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,B,Full meal Luncht,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,B,Full meal Luncht,1,50
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,B,Full meal Luncht,1,50
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,G,Non alcoholic dr,1,10
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,B,Full meal Luncht,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,B,Full meal Luncht,1,15
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,G,Non alcoholic dr,1,3
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,B,Full meal Luncht,1,50
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,E,Dairy based beve,1,5
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,G,Non alcoholic dr,1,5
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,B,Full meal Luncht,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,A,Full meal Breakf,1,18
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,B,Full meal Luncht,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,D,Snacks such as .,1,30
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,B,Full meal Luncht,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,B,Full meal Luncht,1,50
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,D,Snacks such as .,1,5
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,F,Vegetables and r,1,2
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,B,Full meal Luncht,1,12
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,B,Full meal Luncht,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,G,Non alcoholic dr,1,10
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,H,Alcoholic drinks,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,A,Full meal Breakf,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,B,Full meal Luncht,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,C,Full meal Dinner,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,D,Snacks such as .,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,E,Dairy based beve,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,F,Vegetables and r,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,G,Non alcoholic dr,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,B,Full meal Luncht,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,C,Full meal Dinner,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,G,Non alcoholic dr,1,10
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,H,Alcoholic drinks,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,A,Full meal Breakf,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,B,Full meal Luncht,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,C,Full meal Dinner,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,D,Snacks such as .,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,E,Dairy based beve,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,F,Vegetables and r,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,G,Non alcoholic dr,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,A,Full meal Breakf,1,60
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,B,Full meal Luncht,1,75
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,C,Full meal Dinner,1,50
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,D,Snacks such as .,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,E,Dairy based beve,1,20
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,G,Non alcoholic dr,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,A,Full meal Breakf,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,B,Full meal Luncht,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,C,Full meal Dinner,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,D,Snacks such as .,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,E,Dairy based beve,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,G,Non alcoholic dr,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,A,Full meal Breakf,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,B,Full meal Luncht,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,C,Full meal Dinner,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,D,Snacks such as .,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,E,Dairy based beve,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,G,Non alcoholic dr,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,A,Full meal Breakf,1,20
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,B,Full meal Luncht,1,35
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,C,Full meal Dinner,1,35
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,D,Snacks such as .,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,E,Dairy based beve,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,G,Non alcoholic dr,1,10
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,A,Full meal Breakf,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,B,Full meal Luncht,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,C,Full meal Dinner,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,D,Snacks such as .,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,E,Dairy based beve,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,G,Non alcoholic dr,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,A,Full meal Breakf,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,B,Full meal Luncht,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,C,Full meal Dinner,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,D,Snacks such as .,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,E,Dairy based beve,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,G,Non alcoholic dr,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,A,Full meal Breakf,1,45
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,B,Full meal Luncht,1,60
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,C,Full meal Dinner,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,D,Snacks such as .,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,E,Dairy based beve,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,G,Non alcoholic dr,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,A,Full meal Breakf,1,25
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,B,Full meal Luncht,1,50
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,C,Full meal Dinner,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,D,Snacks such as .,1,10
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,E,Dairy based beve,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,G,Non alcoholic dr,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,A,Full meal Breakf,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,B,Full meal Luncht,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,C,Full meal Dinner,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,D,Snacks such as .,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,E,Dairy based beve,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,F,Vegetables and r,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,G,Non alcoholic dr,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,H,Alcoholic drinks,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,A,Full meal Breakf,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,B,Full meal Luncht,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,C,Full meal Dinner,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,D,Snacks such as .,2,
